frame_index,cb_ms,underrun,block_size
1611008,0.0140,0,256
1611264,0.0140,0,256
1611520,0.0140,0,256
1611776,0.0140,0,256
1612032,0.0139,0,256
1612288,0.0140,0,256
1612544,0.0140,0,256
1612800,0.0140,0,256
1613056,0.0139,0,256
1613312,0.0140,0,256
1613568,0.0140,0,256
1613824,0.0140,0,256
1614080,0.0140,0,256
1614336,0.0139,0,256
1614592,0.0140,0,256
1614848,0.0140,0,256
1615104,0.0140,0,256
1615360,0.0140,0,256
1615616,0.0139,0,256
1615872,0.0140,0,256
1616128,0.0141,0,256
1616384,0.0140,0,256
1616640,0.0141,0,256
1616896,0.0140,0,256
1617152,0.0139,0,256
1617408,0.0140,0,256
1617664,0.0140,0,256
1617920,0.0140,0,256
1618176,0.0140,0,256
1618432,0.0140,0,256
1618688,0.0140,0,256
1618944,0.0139,0,256
1619200,0.0140,0,256
1619456,0.0140,0,256
1619712,0.0140,0,256
1619968,0.0140,0,256
1620224,0.0140,0,256
1620480,0.0140,0,256
1620736,0.0140,0,256
1620992,0.0140,0,256
1621248,0.0140,0,256
1621504,0.0140,0,256
1621760,0.0140,0,256
1622016,0.0140,0,256
1622272,0.0140,0,256
1622528,0.0139,0,256
1622784,0.0140,0,256
1623040,0.0140,0,256
1623296,0.0140,0,256
1623552,0.0140,0,256
1623808,0.0140,0,256
1624064,0.0140,0,256
1624320,0.0140,0,256
1624576,0.0140,0,256
1624832,0.0140,0,256
1625088,0.0140,0,256
1625344,0.0140,0,256
1625600,0.0140,0,256
1625856,0.0140,0,256
1626112,0.0140,0,256
1626368,0.0140,0,256
1626624,0.0140,0,256
1626880,0.0140,0,256
1627136,0.0139,0,256
1627392,0.0140,0,256
1627648,0.0139,0,256
1627904,0.0139,0,256
1628160,0.0140,0,256
1628416,0.0140,0,256
1628672,0.0140,0,256
1628928,0.0139,0,256
1629184,0.0140,0,256
1629440,0.0140,0,256
1629696,0.0140,0,256
1629952,0.0140,0,256
1630208,0.0140,0,256
1630464,0.0139,0,256
1630720,0.0140,0,256
1630976,0.0140,0,256
1631232,0.0139,0,256
1631488,0.0140,0,256
1631744,0.0140,0,256
1632000,0.0139,0,256
1632256,0.0140,0,256
1632512,0.0140,0,256
1632768,0.0140,0,256
1633024,0.0140,0,256
1633280,0.0140,0,256
1633536,0.0140,0,256
1633792,0.0140,0,256
1634048,0.0140,0,256
1634304,0.0140,0,256
1634560,0.0140,0,256
1634816,0.0140,0,256
1635072,0.0139,0,256
1635328,0.0141,0,256
1635584,0.0139,0,256
1635840,0.0140,0,256
1636096,0.0140,0,256
1636352,0.0140,0,256
1636608,0.0140,0,256
1636864,0.0139,0,256
1637120,0.0140,0,256
1637376,0.0140,0,256
1637632,0.0140,0,256
1637888,0.0140,0,256
1638144,0.0140,0,256
1638400,0.0140,0,256
1638656,0.0140,0,256
1638912,0.0140,0,256
1639168,0.0140,0,256
1639424,0.0140,0,256
1639680,0.0140,0,256
1639936,0.0140,0,256
1640192,0.0139,0,256
1640448,0.0140,0,256
1640704,0.0140,0,256
1640960,0.0140,0,256
1641216,0.0139,0,256
1641472,0.0140,0,256
1641728,0.0140,0,256
1641984,0.0139,0,256
1642240,0.0140,0,256
1642496,0.0140,0,256
1642752,0.0140,0,256
1643008,0.0140,0,256
1643264,0.0140,0,256
1643520,0.0140,0,256
1643776,0.0139,0,256
1644032,0.0140,0,256
1644288,0.0140,0,256
1644544,0.0139,0,256
1644800,0.0140,0,256
1645056,0.0139,0,256
1645312,0.0140,0,256
1645568,0.0139,0,256
1645824,0.0140,0,256
1646080,0.0140,0,256
1646336,0.0139,0,256
1646592,0.0140,0,256
1646848,0.0140,0,256
1647104,0.0140,0,256
1647360,0.0140,0,256
1647616,0.0139,0,256
1647872,0.0140,0,256
1648128,0.0140,0,256
1648384,0.0141,0,256
1648640,0.0140,0,256
1648896,0.0140,0,256
1649152,0.0140,0,256
1649408,0.0140,0,256
1649664,0.0140,0,256
1649920,0.0139,0,256
1650176,0.0139,0,256
1650432,0.0140,0,256
1650688,0.0139,0,256
1650944,0.0140,0,256
1651200,0.0140,0,256
1651456,0.0139,0,256
1651712,0.0140,0,256
1651968,0.0140,0,256
1652224,0.0140,0,256
1652480,0.0140,0,256
1652736,0.0140,0,256
1652992,0.0140,0,256
1653248,0.0140,0,256
1653504,0.0140,0,256
1653760,0.0140,0,256
1654016,0.0139,0,256
1654272,0.0140,0,256
1654528,0.0140,0,256
1654784,0.0139,0,256
1655040,0.0140,0,256
1655296,0.0140,0,256
1655552,0.0140,0,256
1655808,0.0140,0,256
1656064,0.0140,0,256
1656320,0.0140,0,256
1656576,0.0140,0,256
1656832,0.0140,0,256
1657088,0.0140,0,256
1657344,0.0139,0,256
1657600,0.0140,0,256
1657856,0.0139,0,256
1658112,0.0140,0,256
1658368,0.0139,0,256
1658624,0.0139,0,256
1658880,0.0140,0,256
1659136,0.0140,0,256
1659392,0.0140,0,256
1659648,0.0139,0,256
1659904,0.0140,0,256
1660160,0.0140,0,256
1660416,0.0139,0,256
1660672,0.0140,0,256
1660928,0.0140,0,256
1661184,0.0140,0,256
1661440,0.0140,0,256
1661696,0.0140,0,256
1661952,0.0139,0,256
1662208,0.0140,0,256
1662464,0.0140,0,256
1662720,0.0140,0,256
1662976,0.0141,0,256
1663232,0.0140,0,256
1663488,0.0141,0,256
1663744,0.0141,0,256
1664000,0.0140,0,256
1664256,0.0140,0,256
1664512,0.0140,0,256
1664768,0.0140,0,256
1665024,0.0140,0,256
1665280,0.0140,0,256
1665536,0.0139,0,256
1665792,0.0140,0,256
1666048,0.0141,0,256
1666304,0.0140,0,256
1666560,0.0140,0,256
1666816,0.0140,0,256
1667072,0.0140,0,256
1667328,0.0140,0,256
1667584,0.0140,0,256
1667840,0.0140,0,256
1668096,0.0140,0,256
1668352,0.0140,0,256
1668608,0.0140,0,256
1668864,0.0141,0,256
1669120,0.0140,0,256
1669376,0.0139,0,256
1669632,0.0140,0,256
1669888,0.0140,0,256
1670144,0.0139,0,256
1670400,0.0141,0,256
1670656,0.0141,0,256
1670912,0.0140,0,256
1671168,0.0140,0,256
1671424,0.0140,0,256
1671680,0.0140,0,256
1671936,0.0139,0,256
1672192,0.0140,0,256
1672448,0.0141,0,256
1672704,0.0139,0,256
1672960,0.0140,0,256
1673216,0.0140,0,256
1673472,0.0140,0,256
1673728,0.0139,0,256
1673984,0.0141,0,256
1674240,0.0140,0,256
1674496,0.0139,0,256
1674752,0.0140,0,256
1675008,0.0140,0,256
1675264,0.0139,0,256
1675520,0.0141,0,256
1675776,0.0140,0,256
1676032,0.0139,0,256
1676288,0.0140,0,256
1676544,0.0140,0,256
1676800,0.0140,0,256
1677056,0.0140,0,256
1677312,0.0140,0,256
1677568,0.0140,0,256
1677824,0.0141,0,256
1678080,0.0141,0,256
1678336,0.0141,0,256
1678592,0.0140,0,256
1678848,0.0141,0,256
1679104,0.0139,0,256
1679360,0.0140,0,256
1679616,0.0141,0,256
1679872,0.0139,0,256
1680128,0.0141,0,256
1680384,0.0140,0,256
1680640,0.0140,0,256
1680896,0.0140,0,256
1681152,0.0139,0,256
1681408,0.0140,0,256
1681664,0.0140,0,256
1681920,0.0141,0,256
1682176,0.0140,0,256
1682432,0.0140,0,256
1682688,0.0140,0,256
1682944,0.0141,0,256
1683200,0.0140,0,256
1683456,0.0140,0,256
1683712,0.0140,0,256
1683968,0.0140,0,256
1684224,0.0141,0,256
1684480,0.0142,0,256
1684736,0.0142,0,256
1684992,0.0140,0,256
1685248,0.0140,0,256
1685504,0.0142,0,256
1685760,0.0141,0,256
1686016,0.0140,0,256
1686272,0.0139,0,256
1686528,0.0140,0,256
1686784,0.0139,0,256
1687040,0.0140,0,256
1687296,0.0140,0,256
1687552,0.0139,0,256
1687808,0.0140,0,256
1688064,0.0140,0,256
1688320,0.0140,0,256
1688576,0.0140,0,256
1688832,0.0140,0,256
1689088,0.0141,0,256
1689344,0.0140,0,256
1689600,0.0140,0,256
1689856,0.0140,0,256
1690112,0.0140,0,256
1690368,0.0140,0,256
1690624,0.0140,0,256
1690880,0.0140,0,256
1691136,0.0140,0,256
1691392,0.0140,0,256
1691648,0.0140,0,256
1691904,0.0140,0,256
1692160,0.0139,0,256
1692416,0.0140,0,256
1692672,0.0140,0,256
1692928,0.0140,0,256
1693184,0.0140,0,256
1693440,0.0141,0,256
1693696,0.0140,0,256
1693952,0.0141,0,256
1694208,0.0140,0,256
1694464,0.0140,0,256
1694720,0.0139,0,256
1694976,0.0140,0,256
1695232,0.0140,0,256
1695488,0.0140,0,256
1695744,0.0139,0,256
1696000,0.0139,0,256
1696256,0.0140,0,256
1696512,0.0139,0,256
1696768,0.0140,0,256
1697024,0.0141,0,256
1697280,0.0140,0,256
1697536,0.0140,0,256
1697792,0.0140,0,256
1698048,0.0140,0,256
1698304,0.0140,0,256
1698560,0.0139,0,256
1698816,0.0140,0,256
1699072,0.0140,0,256
1699328,0.0140,0,256
1699584,0.0140,0,256
1699840,0.0140,0,256
1700096,0.0140,0,256
1700352,0.0140,0,256
1700608,0.0140,0,256
1700864,0.0140,0,256
1701120,0.0140,0,256
1701376,0.0140,0,256
1701632,0.0141,0,256
1701888,0.0140,0,256
1702144,0.0140,0,256
1702400,0.0140,0,256
1702656,0.0140,0,256
1702912,0.0139,0,256
1703168,0.0140,0,256
1703424,0.0140,0,256
1703680,0.0140,0,256
1703936,0.0140,0,256
1704192,0.0139,0,256
1704448,0.0140,0,256
1704704,0.0139,0,256
1704960,0.0140,0,256
1705216,0.0140,0,256
1705472,0.0139,0,256
1705728,0.0140,0,256
1705984,0.0140,0,256
1706240,0.0140,0,256
1706496,0.0140,0,256
1706752,0.0140,0,256
1707008,0.0139,0,256
1707264,0.0140,0,256
1707520,0.0140,0,256
1707776,0.0140,0,256
1708032,0.0139,0,256
1708288,0.0140,0,256
1708544,0.0140,0,256
1708800,0.0139,0,256
1709056,0.0140,0,256
1709312,0.0139,0,256
1709568,0.0140,0,256
1709824,0.0140,0,256
1710080,0.0140,0,256
1710336,0.0140,0,256
1710592,0.0140,0,256
1710848,0.0140,0,256
1711104,0.0140,0,256
1711360,0.0140,0,256
1711616,0.0140,0,256
1711872,0.0140,0,256
1712128,0.0140,0,256
1712384,0.0140,0,256
1712640,0.0140,0,256
1712896,0.0492,0,256
1713152,0.0173,0,256
1713408,0.0140,0,256
1713664,0.0139,0,256
1713920,0.0140,0,256
1714176,0.0140,0,256
1714432,0.0140,0,256
1714688,0.0140,0,256
1714944,0.0141,0,256
1715200,0.0139,0,256
1715456,0.0140,0,256
1715712,0.0140,0,256
1715968,0.0140,0,256
1716224,0.0140,0,256
1716480,0.0140,0,256
1716736,0.0139,0,256
1716992,0.0139,0,256
1717248,0.0140,0,256
1717504,0.0139,0,256
1717760,0.0140,0,256
1718016,0.0140,0,256
1718272,0.0140,0,256
1718528,0.0140,0,256
1718784,0.0140,0,256
1719040,0.0140,0,256
1719296,0.0140,0,256
1719552,0.0139,0,256
1719808,0.0140,0,256
1720064,0.0141,0,256
1720320,0.0140,0,256
1720576,0.0139,0,256
1720832,0.0140,0,256
1721088,0.0140,0,256
1721344,0.0139,0,256
1721600,0.0140,0,256
1721856,0.0140,0,256
1722112,0.0139,0,256
1722368,0.0140,0,256
1722624,0.0140,0,256
1722880,0.0140,0,256
1723136,0.0139,0,256
1723392,0.0140,0,256
1723648,0.0140,0,256
1723904,0.0140,0,256
1724160,0.0140,0,256
1724416,0.0140,0,256
1724672,0.0141,0,256
1724928,0.0140,0,256
1725184,0.0140,0,256
1725440,0.0140,0,256
1725696,0.0139,0,256
1725952,0.0140,0,256
1726208,0.0140,0,256
1726464,0.0139,0,256
1726720,0.0140,0,256
1726976,0.0140,0,256
1727232,0.0140,0,256
1727488,0.0140,0,256
1727744,0.0140,0,256
1728000,0.0140,0,256
1728256,0.0139,0,256
1728512,0.0140,0,256
1728768,0.0140,0,256
1729024,0.0139,0,256
1729280,0.0139,0,256
1729536,0.0140,0,256
1729792,0.0140,0,256
1730048,0.0140,0,256
1730304,0.0140,0,256
1730560,0.0140,0,256
1730816,0.0139,0,256
1731072,0.0140,0,256
1731328,0.0140,0,256
1731584,0.0140,0,256
1731840,0.0140,0,256
1732096,0.0140,0,256
1732352,0.0140,0,256
1732608,0.0140,0,256
1732864,0.0139,0,256
1733120,0.0140,0,256
1733376,0.0140,0,256
1733632,0.0140,0,256
1733888,0.0140,0,256
1734144,0.0140,0,256
1734400,0.0140,0,256
1734656,0.0140,0,256
1734912,0.0140,0,256
1735168,0.0139,0,256
1735424,0.0139,0,256
1735680,0.0140,0,256
1735936,0.0140,0,256
1736192,0.0139,0,256
1736448,0.0140,0,256
1736704,0.0140,0,256
1736960,0.0140,0,256
1737216,0.0139,0,256
1737472,0.0140,0,256
1737728,0.0140,0,256
1737984,0.0140,0,256
1738240,0.0140,0,256
1738496,0.0140,0,256
1738752,0.0140,0,256
1739008,0.0140,0,256
1739264,0.0140,0,256
1739520,0.0233,0,256
1739776,0.0140,0,256
1740032,0.0140,0,256
1740288,0.0140,0,256
1740544,0.0141,0,256
1740800,0.0140,0,256
1741056,0.0140,0,256
1741312,0.0140,0,256
1741568,0.0139,0,256
1741824,0.0141,0,256
1742080,0.0140,0,256
1742336,0.0140,0,256
1742592,0.0140,0,256
1742848,0.0140,0,256
1743104,0.0140,0,256
1743360,0.0142,0,256
1743616,0.0143,0,256
1743872,0.0140,0,256
1744128,0.0139,0,256
1744384,0.0139,0,256
1744640,0.0139,0,256
1744896,0.0139,0,256
1745152,0.0140,0,256
1745408,0.0140,0,256
1745664,0.0139,0,256
1745920,0.0140,0,256
1746176,0.0141,0,256
1746432,0.0140,0,256
1746688,0.0140,0,256
1746944,0.0140,0,256
1747200,0.0140,0,256
1747456,0.0139,0,256
1747712,0.0140,0,256
1747968,0.0140,0,256
1748224,0.0139,0,256
1748480,0.0140,0,256
1748736,0.0140,0,256
1748992,0.0140,0,256
1749248,0.0140,0,256
1749504,0.0140,0,256
1749760,0.0140,0,256
1750016,0.0139,0,256
1750272,0.0140,0,256
1750528,0.0141,0,256
1750784,0.0141,0,256
1751040,0.0140,0,256
1751296,0.0140,0,256
1751552,0.0140,0,256
1751808,0.0139,0,256
1752064,0.0140,0,256
1752320,0.0140,0,256
1752576,0.0141,0,256
1752832,0.0140,0,256
1753088,0.0139,0,256
1753344,0.0141,0,256
1753600,0.0140,0,256
1753856,0.0141,0,256
1754112,0.0141,0,256
1754368,0.0140,0,256
1754624,0.0140,0,256
1754880,0.0141,0,256
1755136,0.0140,0,256
1755392,0.0140,0,256
1755648,0.0140,0,256
1755904,0.0140,0,256
1756160,0.0139,0,256
1756416,0.0140,0,256
1756672,0.0140,0,256
1756928,0.0139,0,256
1757184,0.0140,0,256
1757440,0.0140,0,256
1757696,0.0140,0,256
1757952,0.0140,0,256
1758208,0.0140,0,256
1758464,0.0140,0,256
1758720,0.0140,0,256
1758976,0.0140,0,256
1759232,0.0140,0,256
1759488,0.0141,0,256
1759744,0.0140,0,256
1760000,0.0140,0,256
1760256,0.0140,0,256
1760512,0.0141,0,256
1760768,0.0140,0,256
1761024,0.0140,0,256
1761280,0.0139,0,256
1761536,0.0141,0,256
1761792,0.0142,0,256
1762048,0.0140,0,256
1762304,0.0140,0,256
1762560,0.0139,0,256
1762816,0.0140,0,256
1763072,0.0139,0,256
1763328,0.0139,0,256
1763584,0.0140,0,256
1763840,0.0140,0,256
1764096,0.0139,0,256
1764352,0.0139,0,256
1764608,0.0141,0,256
1764864,0.0140,0,256
1765120,0.0140,0,256
1765376,0.0140,0,256
1765632,0.0140,0,256
1765888,0.0140,0,256
1766144,0.0139,0,256
1766400,0.0140,0,256
1766656,0.0140,0,256
1766912,0.0139,0,256
1767168,0.0140,0,256
1767424,0.0140,0,256
1767680,0.0141,0,256
1767936,0.0141,0,256
1768192,0.0140,0,256
1768448,0.0139,0,256
1768704,0.0140,0,256
1768960,0.0140,0,256
1769216,0.0140,0,256
1769472,0.0141,0,256
1769728,0.0141,0,256
1769984,0.0140,0,256
1770240,0.0140,0,256
1770496,0.0140,0,256
1770752,0.0140,0,256
1771008,0.0140,0,256
1771264,0.0140,0,256
1771520,0.0140,0,256
1771776,0.0140,0,256
1772032,0.0140,0,256
1772288,0.0139,0,256
1772544,0.0140,0,256
1772800,0.0140,0,256
1773056,0.0140,0,256
1773312,0.0140,0,256
1773568,0.0140,0,256
1773824,0.0140,0,256
1774080,0.0139,0,256
1774336,0.0140,0,256
1774592,0.0140,0,256
1774848,0.0139,0,256
1775104,0.0140,0,256
1775360,0.0140,0,256
1775616,0.0139,0,256
1775872,0.0140,0,256
1776128,0.0140,0,256
1776384,0.0140,0,256
1776640,0.0140,0,256
1776896,0.0140,0,256
1777152,0.0140,0,256
1777408,0.0139,0,256
1777664,0.0140,0,256
1777920,0.0140,0,256
1778176,0.0140,0,256
1778432,0.0139,0,256
1778688,0.0140,0,256
1778944,0.0140,0,256
1779200,0.0139,0,256
1779456,0.0140,0,256
1779712,0.0140,0,256
1779968,0.0140,0,256
1780224,0.0140,0,256
1780480,0.0140,0,256
1780736,0.0140,0,256
1780992,0.0140,0,256
1781248,0.0140,0,256
1781504,0.0140,0,256
1781760,0.0140,0,256
1782016,0.0139,0,256
1782272,0.0140,0,256
1782528,0.0139,0,256
1782784,0.0141,0,256
1783040,0.0140,0,256
1783296,0.0140,0,256
1783552,0.0139,0,256
1783808,0.0141,0,256
1784064,0.0139,0,256
1784320,0.0140,0,256
1784576,0.0139,0,256
1784832,0.0140,0,256
1785088,0.0139,0,256
1785344,0.0139,0,256
1785600,0.0140,0,256
1785856,0.0140,0,256
1786112,0.0140,0,256
1786368,0.0140,0,256
1786624,0.0139,0,256
1786880,0.0140,0,256
1787136,0.0139,0,256
1787392,0.0140,0,256
1787648,0.0140,0,256
1787904,0.0139,0,256
1788160,0.0140,0,256
1788416,0.0141,0,256
1788672,0.0141,0,256
1788928,0.0139,0,256
1789184,0.0140,0,256
1789440,0.0141,0,256
1789696,0.0139,0,256
1789952,0.0140,0,256
1790208,0.0140,0,256
1790464,0.0141,0,256
1790720,0.0140,0,256
1790976,0.0139,0,256
1791232,0.0140,0,256
1791488,0.0288,0,256
1791744,0.0319,0,256
1792000,0.0142,0,256
1792256,0.0141,0,256
1792512,0.0140,0,256
1792768,0.0140,0,256
1793024,0.0139,0,256
1793280,0.0140,0,256
1793536,0.0140,0,256
1793792,0.0140,0,256
1794048,0.0140,0,256
1794304,0.0140,0,256
1794560,0.0140,0,256
1794816,0.0141,0,256
1795072,0.0140,0,256
1795328,0.0140,0,256
1795584,0.0140,0,256
1795840,0.0141,0,256
1796096,0.0141,0,256
1796352,0.0140,0,256
1796608,0.0140,0,256
1796864,0.0140,0,256
1797120,0.0140,0,256
1797376,0.0140,0,256
1797632,0.0141,0,256
1797888,0.0139,0,256
1798144,0.0140,0,256
1798400,0.0140,0,256
1798656,0.0139,0,256
1798912,0.0139,0,256
1799168,0.0139,0,256
1799424,0.0140,0,256
1799680,0.0141,0,256
1799936,0.0141,0,256
1800192,0.0141,0,256
1800448,0.0139,0,256
1800704,0.0140,0,256
1800960,0.0141,0,256
1801216,0.0140,0,256
1801472,0.0140,0,256
1801728,0.0140,0,256
1801984,0.0139,0,256
1802240,0.0141,0,256
1802496,0.0140,0,256
1802752,0.0140,0,256
1803008,0.0140,0,256
1803264,0.0141,0,256
1803520,0.0140,0,256
1803776,0.0140,0,256
1804032,0.0140,0,256
1804288,0.0140,0,256
1804544,0.0139,0,256
1804800,0.0140,0,256
1805056,0.0139,0,256
1805312,0.0140,0,256
1805568,0.0140,0,256
1805824,0.0140,0,256
1806080,0.0140,0,256
1806336,0.0140,0,256
1806592,0.0139,0,256
1806848,0.0141,0,256
1807104,0.0141,0,256
1807360,0.0140,0,256
1807616,0.0140,0,256
1807872,0.0139,0,256
1808128,0.0140,0,256
1808384,0.0140,0,256
1808640,0.0140,0,256
1808896,0.0140,0,256
1809152,0.0140,0,256
1809408,0.0139,0,256
1809664,0.0140,0,256
1809920,0.0141,0,256
1810176,0.0140,0,256
1810432,0.0140,0,256
1810688,0.0140,0,256
1810944,0.0140,0,256
1811200,0.0140,0,256
1811456,0.0140,0,256
1811712,0.0140,0,256
1811968,0.0140,0,256
1812224,0.0141,0,256
1812480,0.0140,0,256
1812736,0.0140,0,256
1812992,0.0140,0,256
1813248,0.0140,0,256
1813504,0.0140,0,256
1813760,0.0140,0,256
1814016,0.0140,0,256
1814272,0.0141,0,256
1814528,0.0140,0,256
1814784,0.0140,0,256
1815040,0.0140,0,256
1815296,0.0140,0,256
1815552,0.0140,0,256
1815808,0.0140,0,256
1816064,0.0140,0,256
1816320,0.0140,0,256
1816576,0.0140,0,256
1816832,0.0140,0,256
1817088,0.0140,0,256
1817344,0.0140,0,256
1817600,0.0140,0,256
1817856,0.0140,0,256
1818112,0.0140,0,256
1818368,0.0140,0,256
1818624,0.0139,0,256
1818880,0.0140,0,256
1819136,0.0140,0,256
1819392,0.0140,0,256
1819648,0.0140,0,256
1819904,0.0140,0,256
1820160,0.0142,0,256
1820416,0.0140,0,256
1820672,0.0139,0,256
1820928,0.0140,0,256
1821184,0.0139,0,256
1821440,0.0140,0,256
1821696,0.0140,0,256
1821952,0.0140,0,256
1822208,0.0139,0,256
1822464,0.0140,0,256
1822720,0.0141,0,256
1822976,0.0141,0,256
1823232,0.0141,0,256
1823488,0.0141,0,256
1823744,0.0140,0,256
1824000,0.0141,0,256
1824256,0.0141,0,256
1824512,0.0141,0,256
1824768,0.0141,0,256
1825024,0.0140,0,256
1825280,0.0140,0,256
1825536,0.0140,0,256
1825792,0.0140,0,256
1826048,0.0140,0,256
1826304,0.0139,0,256
1826560,0.0140,0,256
1826816,0.0140,0,256
1827072,0.0140,0,256
1827328,0.0140,0,256
1827584,0.0140,0,256
1827840,0.0140,0,256
1828096,0.0140,0,256
1828352,0.0139,0,256
1828608,0.0139,0,256
1828864,0.0140,0,256
1829120,0.0140,0,256
1829376,0.0140,0,256
1829632,0.0140,0,256
1829888,0.0140,0,256
1830144,0.0139,0,256
1830400,0.0140,0,256
1830656,0.0140,0,256
1830912,0.0140,0,256
1831168,0.0140,0,256
1831424,0.0140,0,256
1831680,0.0140,0,256
1831936,0.0140,0,256
1832192,0.0363,0,256
1832448,0.0143,0,256
1832704,0.0140,0,256
1832960,0.0140,0,256
1833216,0.0140,0,256
1833472,0.0139,0,256
1833728,0.0140,0,256
1833984,0.0140,0,256
1834240,0.0140,0,256
1834496,0.0140,0,256
1834752,0.0140,0,256
1835008,0.0140,0,256
1835264,0.0140,0,256
1835520,0.0140,0,256
1835776,0.0140,0,256
1836032,0.0140,0,256
1836288,0.0140,0,256
1836544,0.0140,0,256
1836800,0.0140,0,256
1837056,0.0140,0,256
1837312,0.0140,0,256
1837568,0.0139,0,256
1837824,0.0140,0,256
1838080,0.0140,0,256
1838336,0.0139,0,256
1838592,0.0140,0,256
1838848,0.0140,0,256
1839104,0.0140,0,256
1839360,0.0140,0,256
1839616,0.0140,0,256
1839872,0.0140,0,256
1840128,0.0140,0,256
1840384,0.0140,0,256
1840640,0.0140,0,256
1840896,0.0140,0,256
1841152,0.0140,0,256
1841408,0.0140,0,256
1841664,0.0139,0,256
1841920,0.0139,0,256
1842176,0.0140,0,256
1842432,0.0140,0,256
1842688,0.0140,0,256
1842944,0.0140,0,256
1843200,0.0140,0,256
1843456,0.0140,0,256
1843712,0.0140,0,256
1843968,0.0140,0,256
1844224,0.0140,0,256
1844480,0.0225,0,256
1844736,0.0140,0,256
1844992,0.0139,0,256
1845248,0.0140,0,256
1845504,0.0140,0,256
1845760,0.0182,0,256
1846016,0.0170,0,256
1846272,0.0172,0,256
1846528,0.0140,0,256
1846784,0.0140,0,256
1847040,0.0171,0,256
1847296,0.0140,0,256
1847552,0.0140,0,256
1847808,0.0139,0,256
1848064,0.0140,0,256
1848320,0.0171,0,256
1848576,0.0140,0,256
1848832,0.0140,0,256
1849088,0.0140,0,256
1849344,0.0139,0,256
1849600,0.0140,0,256
1849856,0.0171,0,256
1850112,0.0140,0,256
1850368,0.0140,0,256
1850624,0.0139,0,256
1850880,0.0140,0,256
1851136,0.0170,0,256
1851392,0.0140,0,256
1851648,0.0139,0,256
1851904,0.0140,0,256
1852160,0.0140,0,256
1852416,0.0140,0,256
1852672,0.0140,0,256
1852928,0.0140,0,256
1853184,0.0140,0,256
1853440,0.0140,0,256
1853696,0.0140,0,256
1853952,0.0139,0,256
1854208,0.0140,0,256
1854464,0.0140,0,256
1854720,0.0140,0,256
1854976,0.0141,0,256
1855232,0.0141,0,256
1855488,0.0140,0,256
1855744,0.0140,0,256
1856000,0.0140,0,256
1856256,0.0140,0,256
1856512,0.0140,0,256
1856768,0.0140,0,256
1857024,0.0140,0,256
1857280,0.0140,0,256
1857536,0.0140,0,256
1857792,0.0140,0,256
1858048,0.0140,0,256
1858304,0.0140,0,256
1858560,0.0140,0,256
1858816,0.0140,0,256
1859072,0.0140,0,256
1859328,0.0140,0,256
1859584,0.0140,0,256
1859840,0.0140,0,256
1860096,0.0140,0,256
1860352,0.0140,0,256
1860608,0.0140,0,256
1860864,0.0139,0,256
1861120,0.0140,0,256
1861376,0.0140,0,256
1861632,0.0140,0,256
1861888,0.0140,0,256
1862144,0.0140,0,256
1862400,0.0140,0,256
1862656,0.0140,0,256
1862912,0.0140,0,256
1863168,0.0140,0,256
1863424,0.0140,0,256
1863680,0.0140,0,256
1863936,0.0140,0,256
1864192,0.0140,0,256
1864448,0.0140,0,256
1864704,0.0140,0,256
1864960,0.0140,0,256
1865216,0.0139,0,256
1865472,0.0140,0,256
1865728,0.0140,0,256
1865984,0.0140,0,256
1866240,0.0140,0,256
1866496,0.0140,0,256
1866752,0.0140,0,256
1867008,0.0140,0,256
1867264,0.0140,0,256
1867520,0.0140,0,256
1867776,0.0140,0,256
1868032,0.0140,0,256
1868288,0.0139,0,256
1868544,0.0140,0,256
1868800,0.0139,0,256
1869056,0.0140,0,256
1869312,0.0139,0,256
1869568,0.0140,0,256
1869824,0.0140,0,256
1870080,0.0140,0,256
1870336,0.0139,0,256
1870592,0.0139,0,256
1870848,0.0140,0,256
1871104,0.0140,0,256
1871360,0.0140,0,256
1871616,0.0140,0,256
1871872,0.0140,0,256
1872128,0.0140,0,256
1872384,0.0140,0,256
1872640,0.0140,0,256
1872896,0.0140,0,256
1873152,0.0140,0,256
1873408,0.0140,0,256
1873664,0.0140,0,256
1873920,0.0140,0,256
1874176,0.0140,0,256
1874432,0.0140,0,256
1874688,0.0140,0,256
1874944,0.0139,0,256
1875200,0.0140,0,256
1875456,0.0140,0,256
1875712,0.0140,0,256
1875968,0.0140,0,256
1876224,0.0140,0,256
1876480,0.0139,0,256
1876736,0.0140,0,256
1876992,0.0139,0,256
1877248,0.0140,0,256
1877504,0.0140,0,256
1877760,0.0141,0,256
1878016,0.0140,0,256
1878272,0.0140,0,256
1878528,0.0140,0,256
1878784,0.0140,0,256
1879040,0.0140,0,256
1879296,0.0141,0,256
1879552,0.0141,0,256
1879808,0.0141,0,256
1880064,0.0140,0,256
1880320,0.0140,0,256
1880576,0.0140,0,256
1880832,0.0139,0,256
1881088,0.0140,0,256
1881344,0.0140,0,256
1881600,0.0139,0,256
1881856,0.0140,0,256
1882112,0.0140,0,256
1882368,0.0140,0,256
1882624,0.0140,0,256
1882880,0.0141,0,256
1883136,0.0142,0,256
1883392,0.0140,0,256
1883648,0.0141,0,256
1883904,0.0141,0,256
1884160,0.0140,0,256
1884416,0.0140,0,256
1884672,0.0141,0,256
1884928,0.0141,0,256
1885184,0.0140,0,256
1885440,0.0140,0,256
1885696,0.0140,0,256
1885952,0.0140,0,256
